doi,clientId,publicationYear,resourceType,title,publisher,isPublisher,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,createdAt,updatedAt,inDataCite,inOpenAire,openAireBestAccessRight,openAireIndicatorsDownloads,openAireIndicatorsViews,titleWordCount,clientName,clientType
10.13140/2.1.4738.5929,rg.rg,2005,Other,Short Sea Shipping Probability Study,Blekinge Institute of Technology,1,0,0,1,0,2015-01-28T19:43:27Z,2025-10-06T13:35:48Z,1,,,,,5,ResearchGate,repository
10.18151/7217436,tib.astone,2015,article,An Analysis of Change Scenarios of an IT Organization for Flexibility Building,"University of Münster, Münster, Germany",0,1,0,1,0,2015-07-23T09:23:42Z,2020-08-19T20:28:48Z,1,,,,,12,"Institut für Wirtschaftsinformatik, Westfälische Wilhelms-Universität Münster",repository
10.13140/rg.2.1.2680.3927,rg.rg,2015,Text,Developing Inclusive Innovation Processes and Co-evolutionary Approaches in Bolivia,Blekinge Institute of Technology,1,0,0,1,0,2015-10-06T18:04:14Z,2025-10-08T11:17:23Z,1,,,,,9,ResearchGate,repository
10.5281/zenodo.50863,cern.zenodo,2016,Text,Recode: Policy Recommendations For Open Access To Research Data,Zenodo,0,1,0,1,0,2016-05-03T17:56:59Z,2020-07-27T17:47:52Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.153825,cern.zenodo,2016,Software,SocialCrawler 2.9,Zenodo,0,1,0,1,0,2016-09-12T11:04:33Z,2023-04-25T18:08:33Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.163861,cern.zenodo,2016,Software,SocialCrawler,Zenodo,0,1,0,1,0,2016-10-30T20:09:57Z,2023-04-25T18:05:06Z,1,,,,,1,Zenodo,repository
10.5281/zenodo.242385,cern.zenodo,2017,Dataset,Privacy Policies From Legitimate And Rogue Web Sites,Zenodo,0,1,0,1,0,2017-01-13T14:26:48Z,2020-09-18T18:20:08Z,1,1,OPEN,1,9,8,Zenodo,repository
10.13140/rg.2.2.13742.31041,rg.rg,2011,Text,Impact of Packet Losses on the Quality of Video Stream Transmission,Blekinge Institute of Technology Sweden,1,0,0,1,0,2017-01-26T14:52:20Z,2025-10-16T12:10:06Z,1,,,,,11,ResearchGate,repository
10.5281/zenodo.594448,cern.zenodo,2016,Software,SocialCrawler,Zenodo,0,1,0,0,1,2017-05-30T02:45:28Z,2023-04-25T18:05:07Z,1,,,,,1,Zenodo,repository
10.7910/dvn/ba57if,gdcc.harvard-dv,2017,Dataset,Replication Data for: Ordering Classifier Chains using filter model feature selection techniques,Harvard Dataverse,0,1,1,1,0,2017-07-03T12:30:01Z,2025-06-02T10:23:52Z,1,1,OPEN,,,12,Harvard Dataverse,repository
10.5281/zenodo.2240632,cern.zenodo,2018,Software,Facebook Social Network dataset manipulator,Zenodo,0,1,0,1,0,2018-12-13T09:23:03Z,2023-04-25T19:56:45Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.2240631,cern.zenodo,2018,Software,Facebook Social Network dataset manipulator,Zenodo,0,1,0,0,1,2018-12-13T09:23:05Z,2023-04-25T19:56:46Z,1,,,,,5,Zenodo,repository
10.5281/zenodo.2602204,cern.zenodo,2019,Dataset,Artifacts: An Approach for Reviewing Security Related Apects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,0,1,2019-04-06T02:18:23Z,2020-07-29T07:38:51Z,1,1,OPEN,15,6,15,Zenodo,repository
10.5281/zenodo.3260328,cern.zenodo,2019,Dataset,Artifacts: An Approach for Reviewing Security Related Apects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2019-06-29T05:14:48Z,2020-07-29T18:51:05Z,1,1,OPEN,15,6,15,Zenodo,repository
10.5281/zenodo.3273298,cern.zenodo,2019,Dataset,Artifacts: An Approach for Reviewing Security Related Apects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2019-07-09T01:59:40Z,2020-07-29T20:27:10Z,1,1,OPEN,15,6,15,Zenodo,repository
10.13140/rg.2.2.23511.21920,rg.rg,2019,Text,"Future Satellite and Drone Monitoring of the Baltic-Adriatic Corridor, Harbors, and Motorways of the Sea",Blekinge Institute of Technology,1,0,0,1,0,2019-09-02T11:47:07Z,2025-10-17T13:35:56Z,1,,,,,15,ResearchGate,repository
10.13140/rg.2.2.11892.91528,rg.rg,2019,Text,Development of state-of-the-art on BlockChain in Small Ports,Blekinge Institute of Technology,1,0,0,1,0,2019-10-21T17:39:49Z,2025-10-17T15:47:51Z,1,,,,,8,ResearchGate,repository
10.5281/zenodo.3708450,cern.zenodo,2020,Dataset,Artifacts: An Efficient Approach for Reviewing Security-Related Aspects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2020-03-12T21:44:13Z,2020-08-01T06:02:58Z,1,1,OPEN,14,19,15,Zenodo,repository
10.5281/zenodo.3708449,cern.zenodo,2020,Dataset,Artifacts: An Efficient Approach for Reviewing Security-Related Aspects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,0,1,2020-03-12T21:44:15Z,2020-07-30T02:55:13Z,1,1,OPEN,14,19,15,Zenodo,repository
10.5281/zenodo.3708468,cern.zenodo,2020,Dataset,Artifacts: An Efficient Approach for Reviewing Security-Related Aspects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2020-03-12T22:03:02Z,2020-08-01T06:02:25Z,1,1,OPEN,14,19,15,Zenodo,repository
10.5281/zenodo.3748657,cern.zenodo,2020,Dataset,Artifacts: An Efficient Approach for Reviewing Security-Related Aspects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2020-04-11T16:25:54Z,2020-07-30T02:52:05Z,1,1,OPEN,14,19,15,Zenodo,repository
10.5281/zenodo.3953118,cern.zenodo,2023,Software,GiulioRossetti/dynetx: v0.3.2,Zenodo,0,1,0,0,1,2020-07-21T01:54:18Z,2023-06-06T08:43:51Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.3966542,cern.zenodo,2020,Dataset,Artifacts: An Efficient Approach for Reviewing Security-Related Aspects in Agile Requirements Specifications of Web Applications,Zenodo,0,1,0,1,0,2020-07-30T02:55:09Z,2020-07-30T02:55:10Z,1,1,OPEN,14,19,15,Zenodo,repository
10.5281/zenodo.3993654,cern.zenodo,2020,Software,Understanding Peer Review of Software Engineering Papers,Zenodo,0,1,0,1,0,2020-08-20T19:31:53Z,2020-08-20T19:31:54Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.3993653,cern.zenodo,2021,Software,Understanding Peer Review of Software Engineering Papers,Zenodo,0,1,0,0,1,2020-08-20T19:31:56Z,2021-02-27T22:51:29Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.4009156,cern.zenodo,2020,Software,CEREC,Zenodo,0,1,0,1,0,2020-08-31T12:30:38Z,2020-08-31T12:30:39Z,1,,,,,1,Zenodo,repository
10.5281/zenodo.4009155,cern.zenodo,2020,Software,CEREC,Zenodo,0,1,0,0,0,2020-08-31T12:30:40Z,2020-08-31T12:34:04Z,1,,,,,1,Zenodo,repository
10.5281/zenodo.4009160,cern.zenodo,2020,Software,CEREC,Zenodo,0,1,0,1,0,2020-08-31T12:34:02Z,2020-08-31T12:34:03Z,1,,,,,1,Zenodo,repository
10.5281/zenodo.4063919,cern.zenodo,2014,Other,Software Development in Startup Companies: A Systematic Mapping Study,Zenodo,0,1,0,1,0,2020-10-02T13:58:53Z,2023-03-24T11:56:21Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.4063918,cern.zenodo,2014,Other,Software Development in Startup Companies: A Systematic Mapping Study,Zenodo,0,1,0,0,1,2020-10-02T13:58:55Z,2023-03-24T11:56:22Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.4066792,cern.zenodo,2011,Other,Evaluation and Measurement of Software Process Improvement - A Systematic Literature Review,Zenodo,0,1,0,1,0,2020-10-05T14:43:11Z,2023-03-24T11:56:16Z,1,,,,,12,Zenodo,repository
10.5281/zenodo.4066791,cern.zenodo,2011,Other,Evaluation and Measurement of Software Process Improvement - A Systematic Literature Review,Zenodo,0,1,0,0,1,2020-10-05T14:43:13Z,2023-03-24T11:56:16Z,1,,,,,12,Zenodo,repository
10.5281/zenodo.4066803,cern.zenodo,2014,Other,A conceptual framework for SPI evaluation,Zenodo,0,1,0,1,0,2020-10-05T14:57:40Z,2023-03-24T11:56:08Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.4066802,cern.zenodo,2014,Other,A conceptual framework for SPI evaluation,Zenodo,0,1,0,0,1,2020-10-05T14:57:41Z,2023-03-24T11:56:08Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.4066965,cern.zenodo,2016,Software,Large-scale Information Retrieval in Software Engineering - An Experience Report from Industrial Application,Zenodo,0,1,0,1,0,2020-10-05T17:08:34Z,2023-03-24T11:56:01Z,1,,,,,13,Zenodo,repository
10.5281/zenodo.4066964,cern.zenodo,2016,Software,Large-scale Information Retrieval in Software Engineering - An Experience Report from Industrial Application,Zenodo,0,1,0,0,1,2020-10-05T17:08:36Z,2023-03-24T11:56:02Z,1,,,,,13,Zenodo,repository
10.5281/zenodo.4066978,cern.zenodo,2016,Other,Software Development in Startup Companies: The Greenfield Startup Model,Zenodo,0,1,0,1,0,2020-10-05T17:22:44Z,2023-03-24T11:55:54Z,1,,,,,9,Zenodo,repository
10.5281/zenodo.4066977,cern.zenodo,2016,Other,Software Development in Startup Companies: The Greenfield Startup Model,Zenodo,0,1,0,0,1,2020-10-05T17:22:47Z,2023-03-24T11:55:54Z,1,,,,,9,Zenodo,repository
10.13140/rg.2.2.30973.38887,rg.rg,2017,Text,Effektutvärdering av kilometerskatt Slutrapport Slutsats och rekommendation,Blekinge Institute of Technology,1,0,0,1,0,2020-10-06T10:59:23Z,2025-10-17T20:52:29Z,1,,,,,7,ResearchGate,repository
10.13140/rg.2.2.34328.83203,rg.rg,2017,Text,Yttäckande mätningar med SAR,Blekinge Institute of Technology,1,0,0,1,0,2020-10-06T11:05:11Z,2025-10-17T22:23:45Z,1,,,,,4,ResearchGate,repository
10.13140/rg.2.2.25940.22408,rg.rg,2017,Text,Yttäckande mätningar med satellit - Studie av mätmetoder och datafångst,Blekinge Institute of Technology,1,0,0,1,0,2020-10-06T11:08:59Z,2025-10-17T23:54:41Z,1,,,,,10,ResearchGate,repository
10.13140/rg.2.2.15873.89447,rg.rg,2016,Text,Effektutvärdering av kilometerskatt för tunga fordon - en omvärldsstudie,Blekinge Institute of Technology,1,0,0,1,0,2020-10-06T11:17:43Z,2025-10-17T22:23:45Z,1,,,,,9,ResearchGate,repository
10.13140/rg.2.2.14327.24481,rg.rg,2011,Text,Algoritmer för effektiva satellitbaserade vägavgiftssystem - Algorithms for effective satellite based road user charge systems,Blekinge Institute of Technology,1,0,0,1,0,2020-10-07T13:44:33Z,2025-10-18T00:40:09Z,1,,,,,15,ResearchGate,repository
10.5281/zenodo.3723538,cern.zenodo,2020,Dataset,Raw Data for Further Investigation of the Survivability of Code Technical Debt Items,Zenodo,0,1,0,1,0,2020-10-12T21:20:31Z,2020-10-12T21:20:31Z,1,1,OPEN,2,6,13,Zenodo,repository
10.5281/zenodo.3723537,cern.zenodo,2021,Dataset,Raw Data for Further Investigation of the Survivability of Code Technical Debt Items,Zenodo,0,1,0,0,1,2020-10-12T21:20:32Z,2022-01-11T12:49:52Z,1,1,OPEN,2,6,13,Zenodo,repository
10.5281/zenodo.4327725,cern.zenodo,2020,Text,Guidelines for conducting interactive rapid reviews in software engineering -- from a focus on technology transfer to knowledge exchange,Zenodo,0,1,0,1,0,2020-12-16T17:27:59Z,2020-12-16T17:28:00Z,1,,,,,19,Zenodo,repository
10.5281/zenodo.4327724,cern.zenodo,2020,Text,Guidelines for conducting interactive rapid reviews in software engineering -- from a focus on technology transfer to knowledge exchange,Zenodo,0,1,0,0,0,2020-12-16T17:28:01Z,2020-12-16T17:28:01Z,1,,,,,19,Zenodo,repository
10.21227/qfpc-1s09,ieee.dataport,2020,Dataset,BTH Trucks in Aerial Images Dataset,IEEE DataPort,0,1,0,1,0,2020-12-18T17:26:24Z,2020-12-18T17:26:25Z,1,1,,,,6,IEEE DataPort,repository
10.21227/a4xv-zh71,ieee.dataport,2020,Dataset,BTH Trucks in Aerial Images Dataset,IEEE DataPort,0,1,0,1,0,2020-12-18T17:26:27Z,2020-12-18T17:26:27Z,1,1,,,,6,IEEE DataPort,repository
10.21227/4ey9-g533,ieee.dataport,2020,Dataset,BTH Trucks in Aerial Images Dataset,IEEE DataPort,0,1,0,1,0,2020-12-18T17:40:21Z,2020-12-18T17:40:21Z,1,1,,,,6,IEEE DataPort,repository
10.5281/zenodo.4428832,cern.zenodo,2021,Dataset,Decisions of Number Guessing Game,Zenodo,0,1,0,1,0,2021-01-08T15:40:11Z,2021-01-08T15:40:12Z,1,1,OPEN,0,2,5,Zenodo,repository
10.5281/zenodo.4428831,cern.zenodo,2021,Dataset,Decisions of Number Guessing Game,Zenodo,0,1,0,0,0,2021-01-08T15:40:13Z,2021-01-08T15:40:13Z,1,1,OPEN,0,2,5,Zenodo,repository
10.5281/zenodo.4568517,cern.zenodo,2021,Software,Understanding Peer Review of Software Engineering Papers,Zenodo,0,1,0,1,0,2021-02-27T22:50:19Z,2021-02-27T22:51:27Z,1,,,,,7,Zenodo,repository
10.5281/zenodo.4650072,cern.zenodo,2021,Dataset,Raw Data for Further Investigation of the Survivability of Code Technical Debt Items,Zenodo,0,1,0,1,0,2021-03-31T08:22:59Z,2022-01-11T12:49:48Z,1,1,OPEN,2,6,13,Zenodo,repository
10.5281/zenodo.4673436,cern.zenodo,2021,Text,A Failed attempt at creating Guidelines for Visual GUI Testing: An industrial case study,Zenodo,0,1,0,1,0,2021-04-08T20:56:03Z,2021-04-08T20:56:04Z,1,,,,,14,Zenodo,repository
10.5281/zenodo.4673435,cern.zenodo,2021,Text,A Failed attempt at creating Guidelines for Visual GUI Testing: An industrial case study,Zenodo,0,1,0,0,0,2021-04-08T20:56:06Z,2021-04-08T20:56:06Z,1,,,,,14,Zenodo,repository
10.5281/zenodo.4719592,cern.zenodo,2021,Dataset,Data set of Ionospheric Scintillation in Low-Latitude GNSS Radio Occultation Measurements,Zenodo,0,1,0,1,0,2021-04-26T10:50:41Z,2021-04-26T10:50:42Z,1,1,OPEN,1,20,11,Zenodo,repository
10.5281/zenodo.4719591,cern.zenodo,2021,Dataset,Data set of Ionospheric Scintillation in Low-Latitude GNSS Radio Occultation Measurements,Zenodo,0,1,0,0,0,2021-04-26T10:50:44Z,2021-04-26T10:50:45Z,1,1,OPEN,1,20,11,Zenodo,repository
10.5281/zenodo.5040641,cern.zenodo,2021,Dataset,Practitioners Interpretation of conditional Requirements,Zenodo,0,1,0,1,0,2021-07-02T11:59:58Z,2021-07-02T11:59:59Z,1,1,OPEN,3,2,5,Zenodo,repository
10.5281/zenodo.5040640,cern.zenodo,2021,Dataset,Practitioners Interpretation of conditional Requirements,Zenodo,0,1,0,0,1,2021-07-02T12:00:00Z,2021-07-05T11:59:56Z,1,1,OPEN,3,2,5,Zenodo,repository
10.5281/zenodo.5070235,cern.zenodo,2021,Dataset,Practitioners Interpretation of conditional Requirements,Zenodo,0,1,0,1,0,2021-07-05T11:59:29Z,2021-07-05T11:59:54Z,1,1,OPEN,3,2,5,Zenodo,repository
10.5281/zenodo.5092091,cern.zenodo,2021,Text,Data used in modern code review mapping study and survey,Zenodo,0,1,0,1,0,2021-07-12T19:44:04Z,2022-12-20T18:59:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.5092090,cern.zenodo,2022,JournalArticle,Data used in modern code review mapping study and survey,Zenodo,0,1,0,0,1,2021-07-12T19:44:06Z,2022-12-20T18:59:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.5093742,cern.zenodo,2021,Text,Evidence briefings on modern code reviews,Zenodo,0,1,0,1,0,2021-07-12T19:51:36Z,2021-07-12T19:51:37Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.5093741,cern.zenodo,2021,Text,Evidence briefings on modern code reviews,Zenodo,0,1,0,0,0,2021-07-12T19:51:38Z,2021-07-12T19:51:38Z,1,,,,,6,Zenodo,repository
10.5281/zenodo.5093901,cern.zenodo,2021,Text,Data used in modern code review mapping study and survey,Zenodo,0,1,0,1,0,2021-07-12T22:36:26Z,2022-12-20T18:59:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.5132911,cern.zenodo,2021,Dataset,Assessing the Linguistic Quality of REST APIs for IoT Applications,Zenodo,0,1,0,1,0,2021-07-24T18:38:22Z,2021-07-24T18:38:23Z,1,1,OPEN,1,7,10,Zenodo,repository
10.5281/zenodo.5132910,cern.zenodo,2022,Dataset,Assessing the Linguistic Quality of REST APIs for IoT Applications,Zenodo,0,1,0,0,1,2021-07-24T18:38:25Z,2022-03-29T09:53:06Z,1,1,OPEN,1,7,10,Zenodo,repository
10.5281/zenodo.5132921,cern.zenodo,2021,Dataset,Assessing the Linguistic Quality of REST APIs for IoT Applications,Zenodo,0,1,0,1,0,2021-07-24T18:43:14Z,2021-07-24T18:43:15Z,1,1,OPEN,1,7,10,Zenodo,repository
10.5281/zenodo.5159501,cern.zenodo,2021,Software,Causal Classifier,Zenodo,0,1,0,1,0,2021-08-04T13:46:54Z,2021-08-09T08:48:08Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.5159500,cern.zenodo,2021,Software,Causal Classifier,Zenodo,0,1,0,0,1,2021-08-04T13:46:56Z,2021-08-09T08:48:11Z,1,,,,,2,Zenodo,repository
10.5281/zenodo.5215771,cern.zenodo,2021,Text,Data used in modern code review mapping study and survey,Zenodo,0,1,0,1,0,2021-08-18T12:40:36Z,2022-12-20T18:59:12Z,1,,,,,10,Zenodo,repository
10.5281/zenodo.5233604,cern.zenodo,2021,Dataset,Identifying Source Code File Maintainers,Zenodo,0,1,0,1,0,2021-08-22T16:48:37Z,2021-08-22T16:48:38Z,1,1,OPEN,0,3,5,Zenodo,repository
10.5281/zenodo.5233603,cern.zenodo,2021,Dataset,Identifying Source Code File Experts,Zenodo,0,1,0,0,1,2021-08-22T16:48:40Z,2022-09-13T19:11:28Z,1,1,OPEN,11,7,5,Zenodo,repository
10.5281/zenodo.5542991,cern.zenodo,2021,Dataset,Research on Cognition in Software Engineering,Zenodo,0,1,0,1,0,2021-10-01T06:44:33Z,2022-11-10T08:47:34Z,1,1,OPEN,4,8,6,Zenodo,repository
10.5281/zenodo.5542990,cern.zenodo,2021,Dataset,Research on Cognition in Software Engineering,Zenodo,0,1,0,0,1,2021-10-01T06:44:36Z,2022-11-10T08:47:36Z,1,1,OPEN,4,8,6,Zenodo,repository
10.5281/zenodo.5548361,cern.zenodo,2021,Software,Data set and supplementary files for Cognition in Software Engineering: A Taxonomy and Survey of a Half-Century of Research,Zenodo,0,1,0,0,1,2021-10-04T20:03:01Z,2022-01-14T06:21:29Z,1,,,,,19,Zenodo,repository
10.5281/zenodo.5549889,cern.zenodo,2021,Software,Automatic Creation of Acceptance Tests by Extracting Conditionals from Requirements: NLP Approach and Case Study,Zenodo,0,1,0,0,1,2021-10-05T11:32:46Z,2022-02-01T12:22:17Z,1,,,,,15,Zenodo,repository
10.5281/zenodo.5549945,cern.zenodo,2021,Software,Automatic Creation of Acceptance Tests by Extracting Conditionals from Requirements: NLP Approach and Case Study,Zenodo,0,1,0,1,0,2021-10-05T11:53:33Z,2021-10-05T13:55:51Z,1,,,,,15,Zenodo,repository
